product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count,Date
5.01555E+12,Natural Mineral Water,500 ml,Buxton,GB,Nestle UK Limited,GB,https://wastebase.org/#/o/4a14ebe6-942d-4419-bd98-0f30fe2bb66c,,1,Jul-21
6.00982E+12,Água mineral,1.5 L,Vengo,MZ,Água Vengo,MZ,https://wastebase.org/#/o/341b98a9-77c5-46f6-874d-6cc972ef077e,,14,Jul-21
3.05764E+12,Natural Mineral Water,1.0 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2,Jul-21
6.00971E+12,Fruticana,430ml,Bigtree,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,8,Jul-21
5.05407E+12,Still Natural Mineral Water,500ml,best-one,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.00964E+12,Non alcohol cofee,500ml,Malt drink,TZ,Tanzania Breweries Limited,TZ,https://wastebase.org/#/o/2a607fcc-0b37-4cc2-8818-7898608b31fd,,1,Jul-21
6.00257E+12,Daily multi v and minerals,60 g,Junglevites,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.00109E+12,Sunlight Liquid,750 ml,Sunlight,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,37,Jul-21
6.95975E+12,ideal for Chinese and Japanese Foods,100ml,SOY SAUCE,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.1611E+12,Mineral Water,1.5 L,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,1,Jul-21
5.449E+12,Indian Tonic Water,1.0 L,Schweppes,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
6.00967E+12,Drinking Yoghurt,500ml,ZamSip,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,2,Jul-21
5.00013E+12,Natural mineral water,500ml,Co-op,GB,CO-OPERATIVE GROUP LIMITED,GB,https://wastebase.org/#/o/9fca3aa4-e021-4b06-acff-6b8ebf36dd38,,1,Jul-21
90418013,Novida,350ml,Schweppes,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,16,Jul-21
54491496,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
5.60131E+12,Equilibrio Jam 4 Frutos Vermelhos,340g,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1,Jul-21
40822938,Fanta Orange,500ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,6,Jul-21
6.00966E+12,Maracuja / Passion Fruit Dairy Blend Concentrate,1.0 L,Fusion,ZA,Shoprite Holdings Ltd,MZ,https://wastebase.org/#/o/cc831b58-f0d1-47bf-ba8c-6c5bda375d22,,1,Jul-21
6.00965E+12,Mineral Water,1.5 L,Vumba,MZ,"Sociedade Águas Vumba, SA",MZ,https://wastebase.org/#/o/027e8655-81cd-44c9-b14e-b15181f61a8f,33,450,Jul-21
8.17939E+11,French Lavender Plant-based hand wash,354 ml,Method,US,Method Products pbc,GB,https://wastebase.org/#/o/cb2a0f45-314c-4fd0-9d92-3b774edf019e,,1,Jul-21
6.00971E+12,Yogurt Líquido Oohlala Chocolate,500ml,Oohlala,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.2011E+12,Carbonated Drink,300ml,Pepsi,US,"Pepsico, Inc",KE,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1,Jul-21
6.2011E+12,Pepsi Max,400 ml,Pepsi,US,"Pepsico, Inc",TZ,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,18,Jul-21
5.05608E+12,Sport Isotonic Mixed Berry Drink,500 ml,Boost,GB,Boost Drinks LTD,GB,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,2,Jul-21
6.0013E+12,Super M,300 ml,Clover,ZA,Clover Industries,MZ,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,1,Jul-21
5.449E+12,Summer Fruits,500ml,Oasis (UK),US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
7.92382E+11,Drinking Water,500 ml,Mbaruk Springs,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
42380580,Orange flavored drink,350 ml,Minute Maid,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
5.05427E+12,Lucozade Sport Orange Still,500 ml,Lucozade,JP,Suntory Holdings Limited,GB,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,3,Jul-21
54490673,Tonic Water,500ml,Krest,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
5.00038E+12,Sugar Free Carbonated Drink,500 ml,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,1,Jul-21
50096190,Original Anti-Perspirant,50 ml,Dove,GB,Unilever Plc,GB,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1,Jul-21
96619482016,Spring Water,500 ml,Kirkland Signature,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
7.92382E+11,Drinking Water,1.5 L,Karigen,KE,Tesouros,KE,https://wastebase.org/#/o/ed9a8c45-6cdf-4d2c-b14b-73f8cd28578c,,1,Jul-21
6.20301E+12,smart gi,200ml,smart gin,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,31,Jul-21
6.1611E+12,Energy Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,25,311,Jul-21
50107452,Irn Bru Sugar Free,500 ml,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,2,Jul-21
6.164E+12,Pure Drinking Water,1.0 l,Kisima,TZ,Aqua Cool Ltd,KE,https://wastebase.org/#/o/48af7461-278d-460c-a06c-6e78a2ddf20a,,1,Jul-21
6.20301E+12,Pure Drinking Water,1.5 L,Masafi,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,50,Jul-21
5.70599E+12,Oleo Vegetal,2.0 L,Maeva,MZ,Maeva,MZ,https://wastebase.org/#/o/4a879ee8-03cf-4482-a0a9-0677b3343188,,10,Jul-21
6.203E+12,Tunda Embe / Mango Juice Drink,300 ml,Sayona,TZ,Motisun Group,TZ,https://wastebase.org/#/o/d085a391-c4b0-4605-843a-28788c216c4e,,2,Jul-21
6.00966E+12,Indian Tonic,200ml,Fitch and leedes,ZA,Chill Beverages International,TZ,https://wastebase.org/#/o/72f6a8ff-d8d5-47e8-8f6f-8604320c0e22,,8,Jul-21
6.2011E+12,Grand Malt Non-alcohol can,330ml,Malt drink,TZ,Tanzania Breweries Limited,TZ,https://wastebase.org/#/o/2a607fcc-0b37-4cc2-8818-7898608b31fd,,4,Jul-21
4.0845E+12,Original Dish Washing Liquid,780ml,Fairy,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1,Jul-21
6.00137E+12,Peach Blossom Bubble Bath,2.0 L,Satiskin,ZA,Amka Products (Pty) Ltd,MZ,https://wastebase.org/#/o/eeda84ab-c055-4477-9752-9d1e644ba1db,115,2,Jul-21
1125382,Scottish Fresh Semi-Skimmed Milk,2.272 L,Sainsbury's,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
5.60654E+12,Agua Mineral,500 ml,Montes Libombos,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
7.89892E+12,ciclo farma,1000ml,industria Quimica,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.00188E+12,Lavender Air Freshener,180 ml,Air Scents,ZA,Shield Chemicals,MZ,https://wastebase.org/#/o/70fdfecd-0cf2-478a-bfa0-2ff2aac3d589,0,1,Jul-21
90377266,Lemon-Lime Flavoured Drink,300ml,Sprite,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,15,Jul-21
6.00157E+12,Oleo Ouro,2.0 L,Somol,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,27,Jul-21
6.0098E+12,Natural Food,500g,Milk Maheu,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,2,Jul-21
6.00966E+12,Pure Drinking Water,1.5 L,Zan Aqua,TZ,Zainab Bottlers Company limited,TZ,https://wastebase.org/#/o/988c8307-c778-474b-ade6-c71ebbe358f1,,1,Jul-21
6.2011E+12,Lager,375ml,Safari,BE,Anheuser-Busch InBev,TZ,https://wastebase.org/#/o/3c5a74ee-5738-453a-8bf6-e5a95674c168,,1,Jul-21
4.05649E+12,Apple & Mango Juice,1.0 L,Naturis,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
42380672,Lemon Drink,280 ml,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,13,Jul-21
54491069,Lemon-Lime Flavoured Drink,500 ml,Sprite,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,10,Jul-21
90418303,Tangawizi / Ginger Beer,350 ml,Stoney,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
42380665,Fanta Litchi,280 ml,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,20.5,38,Jul-21
8.69942E+12,Gel de Banho,315 ml,AquaVera,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.20302E+12,MAJI HALISI,1600ml,Furaha,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,13,Jul-21
5.449E+12,Fanta Orange,2.0 L,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,49,2,Jul-21
6.203E+12,Mineral water,350 ml,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,19,Jul-21
6.00961E+12,Mineral Water,500 ml,aQuellé,ZA,Aquelle,MZ,https://wastebase.org/#/o/61f57f57-efe7-40c6-a777-6ad20799ed51,,21,Jul-21
5.449E+12,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
6.164E+12,Drinking water,1.0 L,Wetlands Springs,KE,Josmis Suppliers Limited,KE,https://wastebase.org/#/o/3eda1feb-95d4-4eea-b151-0accd028458b,,1,Jul-21
6.00111E+12,Instant Hand Sanitizer,50 ml,Dettol,GB,Reckitt Benckiser Group PLC,MZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1,Jul-21
6.164E+12,Drinking Water,500 ml,Karigen,KE,Tesouros,KE,https://wastebase.org/#/o/ed9a8c45-6cdf-4d2c-b14b-73f8cd28578c,,3,Jul-21
5.449E+12,Purified Water,1.0 L,Dasani,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,6,Jul-21
6.00988E+12,Still Natural Spring Water,500 ml,Thirsti,ZA,Normandien Farms (Pty) Ltd,ZA,https://wastebase.org/#/o/938b7871-486a-4d04-9ef0-be2cb860bc1b,,1,Jul-21
6.16111E+12,Pure Water,500ml,Safi,KE,Safi Water Limited,KE,https://wastebase.org/#/o/74114966-2d54-47e1-8313-d88d940c5bd8,,5,Jul-21
5.00011E+12,Citrus Punch Fruit Drink,500 ml,Oasis (UK),US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
6.00988E+12,Frozy Coco Ananás,2.0 L,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,,20,Jul-21
6.00114E+12,Anti-bacterial Mouthwash,500ml,Listerine,US,Johnson & Johnson,TZ,https://wastebase.org/#/o/05cbb283-7645-40a7-8b14-f6bd1242526d,,1,Jul-21
6.2011E+12,Kilimanjaro Premium Lager,330ml,Kilimanjaro,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,20,Jul-21
9.71619E+12,Agua Purificada,5.0 L,Nevada,MZ,"Nevada General Supplies Co, Lda",MZ,https://wastebase.org/#/o/dd241782-fd94-4a13-9d32-bc9871355dd2,,16,Jul-21
5.60367E+12,Nathura pharma - (alcool etilico),250 ml,Mistolin,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,1,Jul-21
6.0098E+12,Oleo Alimentar Puro de Soja,350 ml,Confiança,MZ,"COPROZMOL, Lda",MZ,https://wastebase.org/#/o/061ec0c6-8f2b-4eaa-b7f7-3380c2dbcc30,,1,Jul-21
6.164E+12,Pure Drinking Water,500 ml,Kisima,TZ,Aqua Cool Ltd,KE,https://wastebase.org/#/o/48af7461-278d-460c-a06c-6e78a2ddf20a,,1,Jul-21
6.204E+12,K-Vant Spirit,750 ml,K-Vant,TZ,Mega Beverages Company Co Ltd.,TZ,https://wastebase.org/#/o/adde1b3d-87b6-4c9a-9c45-c3fffb99da19,,9,Jul-21
6.16111E+12,kombucha,330ml,gavi beverages,ZM,Gavi Beverages Ltd.,ZM,https://wastebase.org/#/o/2f2cbd4f-6833-4c51-9ecf-640f5ebdbc4f,,12,Jul-21
7.8116E+11,Fiesta Cola,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,70,Jul-21
6.203E+12,CARBONATED FLAVOURED DRINK,400 ml,Sayona Twist,TZ,Sayona Drink Limited,TZ,https://wastebase.org/#/o/945bd7d5-a2fe-49e2-a02d-0102f581802f,,34,Jul-21
5.00038E+12,Carbonated Soft Drink,500 ml,Irn-Bru,GB,A.G. BARR PLC,GB,https://wastebase.org/#/o/9b860562-6792-415d-ae92-2877ec50154a,,4,Jul-21
6.1611E+12,Table vinegar,1.0 L,Simba Table Vinegar,TZ,CHEMICOTEX,TZ,https://wastebase.org/#/o/3e3488e6-c0e7-4b8e-92a9-ca6ff32eaed7,,1,Jul-21
5.449E+12,Lemon-lime Flavoured Drink,1.25 L,Sprite,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Jul-21
6.00964E+12,Azam Passion,300ml,Azam,TZ,BAKHRESA GROUP DIVISIONS,TZ,https://wastebase.org/#/o/0c76efb4-4008-4677-aba1-e10a6e3ef026,,7,Jul-21
5.05775E+12,Extracts of Eucalyptus Antibacterial Handwash,500 ml,Tesco,GB,Tesco PLC,GB,https://wastebase.org/#/o/9564612d-8467-47d1-b730-d07b25946cc6,,1,Jul-21
5.01127E+12,Set Honey,1360 g,Rowse,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
5.01127E+12,organic honey,3X340g,Rowse,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.1611E+12,Drinking water,1.0l,KOL,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.00967E+12,Mineral Water,1.5 L,Água de Namaacha,MZ,Sociedade de Águas de Moçambique,MZ,https://wastebase.org/#/o/90c9868b-d408-490e-b3ec-15d784b5947c,47.5,529,Jul-21
6.21034E+11,Água Purificada,500 ml,Crystalina,MZ,"SK Industries, Lda",MZ,https://wastebase.org/#/o/9e459dd2-e6f5-4f5c-a59a-4b5e7f11d350,,47,Jul-21
40822938,Fanta Orange,500ml,Fanta,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,49,Jul-21
5.00011E+12,Summer Fruits Juice Drink,500 ml,Oasis (UK),US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Jul-21
6.203E+12,Drinking Water,13 L,Afya,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,3,Jul-21
6.21034E+11,Bottle Green Ginger & Lemongrass,500 ml,Crystalina,MZ,"SK Industries, Lda",MZ,https://wastebase.org/#/o/9e459dd2-e6f5-4f5c-a59a-4b5e7f11d350,,6,Jul-21
6.0098E+12,Drinking Water,500 ml,Aquaclear,US,"Pepsico, Inc",ZM,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2,Jul-21
8.00109E+12,Miracle Moist Shampoo,90ml,Aussie,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,1,Jul-21
42117131,Coca-Cola,330 ml,Coca-Cola,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,3,Jul-21
5.0001E+12,Fruit Chew Antibacterial Handwash,500 ml,Cussons,GB,PZ Cussons PLC,MZ,https://wastebase.org/#/o/f91e7fb7-6b35-4a6b-8be5-05318c948a50,,1,Jul-21
7.174E+12,Drink it love it,500ml,SkyDots,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.00983E+12,Energy Drink,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.5,1676,Jul-21
90375286,Coca-Cola,280 ml,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,31,Jul-21
6.00988E+12,Natural Spring Water,330 ml,Thirsti,ZA,Normandien Farms (Pty) Ltd,MZ,https://wastebase.org/#/o/938b7871-486a-4d04-9ef0-be2cb860bc1b,,1,Jul-21
6.0098E+12,Agua Natural,1.5 l,Fonte da Vida,MZ,Fonte da Vida Lda,MZ,https://wastebase.org/#/o/ed2e5d1f-2782-4291-9b11-cfa9f3548928,,5,Jul-21
5.449E+12,Strawberry / Morango Carbonated Soft Drink,1.0 L,Sparletta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,79,Jul-21
6.00153E+12,Bond Latex Additive,1.0 L,Tal,GB,Norcros Plc,MZ,https://wastebase.org/#/o/a3456495-9623-4dea-9af6-fb4cbe37bbcb,,1,Jul-21
6.20302E+12,Mo Xtra Energy,320ml,Mo,TZ,METL Group,TZ,https://wastebase.org/#/o/ead953e7-a526-4ced-970d-f403daaf9c7a,,12,Jul-21
6.00846E+12,Multi-Vitamin Fruit Juice,500 ml,Afia,KE,Kevian Kenya Limited,KE,https://wastebase.org/#/o/e3c3c78e-74ba-4f45-a2ec-1461b3f6d295,,1,Jul-21
5.01046E+12,Still Spring Water,1.5 L,Highland Spring,GB,HIGHLAND SPRING LIMITED,GB,https://wastebase.org/#/o/745bf45b-c66b-4c6b-8b6e-5725b33de313,,1,Jul-21
6.00982E+12,Agua Purificada,5.0 L,Vengo,MZ,Água Vengo,MZ,https://wastebase.org/#/o/341b98a9-77c5-46f6-874d-6cc972ef077e,,1,Jul-21
7.8982E+12,LAVA LOUCAS CONCENTRADO,650ml,Biowash,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
54493353,Passion Flavour Carbonated Drink,500 ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,4,Jul-21
6.00966E+12,Fiesta,2.0 L,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,1,Jul-21
5.449E+12,Sparletta Pine Nut,2.0 L,Sparletta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,49,8,Jul-21
8.71256E+12,Deeply Nourishing Body Wash,55 ml,Dove,GB,Unilever Plc,GB,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1,Jul-21
6.00132E+12,Naartjie Drink,500 ml,Energade,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
5.01127E+12,Organic Honey,340 g,Rowse,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.2011E+12,Castle Lite,330ml,Castle Lite,BE,Anheuser-Busch InBev,TZ,https://wastebase.org/#/o/3c5a74ee-5738-453a-8bf6-e5a95674c168,,31,Jul-21
4.77904E+12,Healthy Juice,1.5L,Aleo,LT,Mega Baltic JSC,MZ,https://wastebase.org/#/o/ae9e219d-c99f-4bd2-8552-d961bc0e8cd1,,2,Jul-21
5.60131E+12,Cafe Descadeinado Moagem Fina,250 g,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1,Jul-21
9.506E+12,Cooking Oil,1.0 L,Óleo Dona,SG,Olam International Ltd,MZ,https://wastebase.org/#/o/3b2dbe02-26ea-4c8d-acdb-f0718562cebc,,73,Jul-21
5.00019E+12,Dr. Pepper Carbonated Soft Drink,500 ml,Dr. Pepper,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
6.2011E+12,MOISTURISING SKIN PROTECTION,100ml,VESTLINE,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3,Jul-21
6.16111E+12,Mineral Water,1.0 L,Aquamist,KE,Menengai Oil Refineries Ltd.,KE,https://wastebase.org/#/o/d409e0b9-198f-4a18-b980-9e49f204264c,,1,Jul-21
5.60312E+12,Álcool Gel Desinfetante,125 ml,Mistolin,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,2,Jul-21
6.203E+12,Jembe Drink,400ml,Jembe,TZ,Watercom (T) Ltd,TZ,https://wastebase.org/#/o/888420e1-1259-4c47-adfe-30740e9afa49,,5,Jul-21
6.92046E+12,Honey Drink,500 ml,Master Kong,CN,Master Kong,MZ,https://wastebase.org/#/o/2de78d96-45ce-429f-a2e2-aac57a207734,,1,Jul-21
6.00109E+12,Creme de Limpeza,750 ml,Handy Andy,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1,Jul-21
6.00124E+12,Apple Juice,200 ml,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,1,Jul-21
6.1811E+12,Skin Lightening Beauty Cream,150 ml,Perfect White,CI,Dream Cosmetics,MZ,https://wastebase.org/#/o/cc2d91e4-f260-4608-a064-d9a39701bdd5,,1,Jul-21
6.00983E+12,Fizz,350 ml,Fizz,MZ,Mopani Internacional Lda,MZ,https://wastebase.org/#/o/a34f6bbf-55f1-46c7-82db-d13b2a8d65b8,21.5,3666,Jul-21
5.449E+12,Fanta,1.0 L,Fanta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,264,Jul-21
5.449E+12,DRINKING WATER,2.5 L,Kilimanjaro,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,28,Jul-21
6.01761E+12,Touch of Fruit Low Sugar Lemon & Lime,1.5 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1,Jul-21
6.0097E+12,Provita Wholewheat Crispbread,250g,Bakers,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Jul-21
5.449E+12,Coke Zero,1.0 L,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,55,Jul-21
6.0099E+12,Drinking Water,500 ml,Aqua Smooth,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4,Jul-21
54491472,Coke,500ml,Coca-Cola,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,52,Jul-21
8.90109E+12,Coconut Oil,200 ml,Parachute,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
7.8116E+11,Pêssego / Peach,500 ml,Fiesta,MZ,Fiesta Moçambique Lda.,MZ,https://wastebase.org/#/o/3ff05ee7-f22a-410f-9f5c-3e6ce3c8a8c8,,4,Jul-21
8.71504E+12,Kikkoman Naturally Brewed Soy Sauce,1.0 L,Kikkoman,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Jul-21
90338052,Coke,300ml,Coca-Cola,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,6,Jul-21
3.05764E+12,Natural Mineral Water,500 ml,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1,Jul-21
5.449E+12,Coke,1.25L,Coca-Cola,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,5,Jul-21
6.16111E+12,Energy Drink,350 ml,Frozy,MZ,Yaafico Industrial Lda,MZ,https://wastebase.org/#/o/4d807269-db16-4aaf-a454-934634c8c319,25,759,Jul-21
87303322,Drinking Water,500 ml,Dasani,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,4,Jul-21
